"path","fileClass","contentType","isPedagogicalContent","extractionStatus","objectiveCanonical","institution","contestCanonical","position","banca","year","disciplineCanonical","subjectCanonical","interfaceConnection","hash","size","classificationConfidence","classificationEvidence"
"storage/content/militar/pm-ba-soldado-2023-fcc/provas/pm-ba-soldado-2023-fcc-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-ba-soldado-2023-fcc","Soldado","FCC","2023","","","local-only","c92de9d9a85c55979b5c60c689c9fb5b0149c3e79de4f5cd412e016e44103f35","1057903","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-ba-soldado-2023-fcc/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-ba-soldado-2023-fcc","Soldado","FCC","2023","Língua Portuguesa","","local-only","93bb40d2c34dcdec1264d70dd9edfbecbf76ee8da5cf8b6a497e712d01ba57ff","19281","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/gabaritos/pm-pb-soldado-pm-combatente-2023-ibfc-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","","","local-only","905d7f31af510e86b707f4a7c72be42a22be5784e161a1382cabf36a76493487","586715","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PM-PB Soldado PM Combatente 2023","Soldado","IBFC","2023","","","local-only","6070dd9f14f3314d475de50de3633187f3a66ba3257c51c727cc27c2508b27f0","1067","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/provas/pm-pb-soldado-pm-combatente-2023-ibfc-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","","","local-only","4625592f61190266910b2041dad4caf10e95b8b9043ce5c5a8409bb3338b482f","833756","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-pb-soldado-pm-combatente-2023-ibfc/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-pb-soldado-pm-combatente-2023-ibfc","Soldado","IBFC","2023","Língua Portuguesa","","local-only","ae2b545f39d5ba794ea0bf2c6c5436905e665b07f4fadd5a8f7a18a64d793399","119195","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/gabaritos/pm-se-soldado-pm-3a-classe-combatente-2025-selecon-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","","","local-only","48b991d79c19046bf3ce2864df3f7490c1ad8e01dcb10fd55b66ffeac0f14df3","19901","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PM-SE Soldado PM - 3a Classe - Combatente 2025","Soldado","Selecon","2025","","","local-only","75a1a604f997e4a63c6899e93c21c4780d557c28d04d777693be8adeef99ef0e","1188","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/provas/pm-se-soldado-pm-3a-classe-combatente-2025-selecon-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","","","local-only","b8bfc095301edb266b8f91b5b7932e3c60e550c937480701d992401277e7fde6","1343469","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pm-se-soldado-pm-3a-classe-combatente-2025-selecon/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pm-se-soldado-pm-3a-classe-combatente-2025-selecon","Soldado","Selecon","2025","Língua Portuguesa","","local-only","21c78e8ba8b1ce7d77fd550f0ad2903f41a77eba7c0ca2603a713b70781e7844","85734","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmac-oficial-combatente-2023-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAC Aluno Oficial Combatente 2023","Oficial","FGV","2023","","","local-only","812314a2b4cac432b58be53055baedc538d6f030c5df9d2c3bb1f8c31a15fcd0","688","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmac-oficial-combatente-2023-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmac-oficial-combatente-2023-fgv","Oficial","FGV","2023","Língua Portuguesa","","local-only","ef0f10b2397ae7d28596a1173b1d37574c3ef9ba86728d314acacc494da49927","105021","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/gabaritos/pmal-soldado-combatente-2018-cebraspe-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","2f1c1f8a8adadf1ce09a6a1d953c44dac64dd3b59b9b7d937b9e8a2e6cf5f17b","107009","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMAL","PMAL Soldado Combatente 2018","Soldado","Cebraspe","2018","","","local-only","6e76a689b737f015ae3ea32f02722758bd4965ba4d29aacd8659d4b88f6c324b","999","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/provas/pmal-soldado-combatente-2018-cebraspe-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","f31793d355942a0f6a77cb06b05091cb853d445f2c163a1d34dc1ce0d425ce6c","243251","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmal-soldado-combatente-2018-cebraspe/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMAL","pmal-soldado-combatente-2018-cebraspe","Soldado","Cebraspe","2018","","","local-only","8e727fd31c0e350f08f0342d246250945e40f91ce23269426e9bb5b702eef18c","139940","alta","pedagogical-content; banco de questões; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-oficial-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAM Aluno Oficial PM 2021","Oficial","FGV","2021","","","local-only","72810a5fe744ee2762f804e86a9e2b6a2b34f05a60c0ac876373322e2542570e","643","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-oficial-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmam-oficial-2021-fgv","Oficial","FGV","2021","Língua Portuguesa","","local-only","743bf512cbbb4a235e73a21a6176675fa2dafe15900afc883d7a3b10e4b1e06c","148161","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmam-soldado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMAM Aluno Soldado PM 2021","Soldado","FGV","2021","","","local-only","17859e50bf90376573acf9050d246100f3d2c0987027af9bf2f5d1683e7b6bb7","643","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmam-soldado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmam-soldado-2021-fgv","Soldado","FGV","2021","Língua Portuguesa","","local-only","496be7ba2b1d5314a666bd91cdf66d41316810a2055b4cf1267f9c9ef51b9c50","92698","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmce-soldado-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMCE","PMCE Soldado Policial Militar 2021","Soldado","FGV","2021","","","local-only","79708ef9da13681079a7f05c4454afd1e25583bf537f05b355eb2eac7c8abd9d","653","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmce-soldado-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMCE","pmce-soldado-2021-fgv","Soldado","FGV","2021","Língua Portuguesa","","local-only","b60a1ebde48e033f7e4850e2dc4dd109c1945d47a7474e696a11860c6dfc96ed","137898","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmerj-cfo-2021-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMERJ","PMERJ Oficial da PM (QOPM) 2021","Oficial","FGV","2021","","","local-only","117d0d41cfcae56f4399e333514ed871b494554a910d2131fad57f574ac62a06","695","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmerj-cfo-2021-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMERJ","pmerj-cfo-2021-fgv","Oficial","FGV","2021","Direito Administrativo","","local-only","ac79f6f3603a7ab5d01848c8f747af0605d1972c5f60b8a080dfa8ee4ef6137c","147675","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmesp-cabo-2022-fgv-local/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Cabo PM 2022","Cabo","FGV","2022","","","local-only","109964b6617b5ae1183025c1c953c173d790112e67dc5ef187b1833879b17639","586","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmesp-cabo-2022-fgv-local/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmesp-cabo-2022-fgv-local","Cabo","FGV","2022","Língua Portuguesa","","local-only","4e8245e570271679e90b00666d97fa80f8e04fa537863d91f3004a3bb865e677","85855","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmesp-sargento-2024-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Sargento PM 2024","Sargento","FGV","2024","","","local-only","0426fa5a7bf0b8fb6223d04901b7dabe59a0bf7596c689668cf1bcf12afe7df0","614","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmesp-sargento-2024-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmesp-sargento-2024-fgv","Sargento","FGV","2024","Língua Portuguesa","","local-only","fb81c4531631f0b102add42fb180d54c0046f473e85aca2d43bd85d15c9706bf","78003","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/gabaritos/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","90c6d93a89808a8efd466ef530013682e90842952abe9bb62961e55edb46ba88","203176","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMMA","PMMA Soldado do Quadro de Praca Policial 2017","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","35250a946b8d1ba81bf8b350e5b1028a58af72ca67fa01bfa6c235d0708f0f49","1127","alta","pedagogical-container; container pedagógico; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/provas/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","596875955a179819c9c47dac5d92e7a0e9465f3019687c00486290f104375bc3","598140","alta","pedagogical-content; prova PDF; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMMA","pmma-soldado-do-quadro-de-praca-policial-2017-cebraspe","Soldado","Cebraspe","2017","Legislação Institucional PMMA","","local-only","5551c88b602b3c331ea0ac18eddf0f1c98f269e03d05d91f105edd7a871a4913","133624","alta","pedagogical-content; banco de questões; sigla/instituição PMMA; diretório/estrutura"
"storage/content/militar/pmpb-cfo-2022-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMPB Curso de Formacao de Oficiais PM 2022","Oficial","FGV","2022","","","local-only","82e6502533aa92346587d5cbd8e8d73c0ad2311e12f9bf4a708940c87600deec","719","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpb-cfo-2022-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmpb-cfo-2022-fgv","Oficial","FGV","2022","Língua Portuguesa","","local-only","06c0ac595e82af834ffece4de38c1d0bc42b1b42ddd264370296d12ee1746341","134484","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/gabaritos/pmpi-soldado-pm-2017-nucepe-uespi-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","","","local-only","73ec047792754b5c3791768d624324ec87baa8c4236739a310c5d36760b14aea","263103","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","","PMPI Soldado PM 2017","Soldado","Nucepe","2017","","","local-only","f42178c0f134f3ad6f01c96fb679cc802270055e32e414212b4ac24de54f82b3","889","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/provas/pmpi-soldado-pm-2017-nucepe-uespi-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","","","local-only","907319156ccb7cb515cd4cf995305540489a111eb7450ffa8427375fabc9b4f1","859774","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmpi-soldado-pm-2017-nucepe-uespi/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","","pmpi-soldado-pm-2017-nucepe-uespi","Soldado","Nucepe","2017","Língua Portuguesa","","local-only","b2e9c2ad9e0d9828459d65c837135209cfc9c8f87007af768089a3daafb6e382","78428","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/gabaritos/pmsp-cabo-pm-2022-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","","","local-only","7f4018b13c6cae19b43f9a9eba9ae913220d6bc4e03996acc1bf824111596a9b","119920","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Cabo PM 2022","Cabo","FGV","2022","","","local-only","19170f3f05e5ea4f8708e2ddd9e42f8c681b0dac158ce8dfe795efed218b23be","885","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/provas/pmsp-cabo-pm-2022-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","","","local-only","03453c29a2a613ea3bb65d8c19b1f7dab25b184e56c2a224a61adf8e15c96001","1236980","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-cabo-pm-2022-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-cabo-pm-2022-fgv","Cabo","FGV","2022","Língua Portuguesa","","local-only","7ff3b8050735a712fdef31a8af53a16ece64820f57ab92e859fabbd5942f9efc","91350","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-soldado-2017-vunesp/gabaritos/pmsp-soldado-2017-vunesp-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","","","local-only","3410f75703c3ebf29beb357ca96c27872163090e08cadd0d0b5519ed4d48bb7c","31547","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Soldado PM de 2a Classe 2017","Soldado","Vunesp","2017","","","local-only","395628fe0cf2f8214bedead2116a58ff8d102b9b959eb65e85f8b895653de380","980","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/provas/pmsp-soldado-2017-vunesp-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","","","local-only","124aebedd0eb26e947f17892a9e0a10290a65602da5ab8c659fdae0b4efde852","817212","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2017-vunesp/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-soldado-2017-vunesp","Soldado","Vunesp","2017","Língua Portuguesa","","local-only","70a161085890eeb0b91cd4dfc8067276560afb6bc2be55275a287c40c85b4631","65118","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-soldado-2023-vunesp/gabaritos/pmsp-soldado-2023-vunesp-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2023-vunesp","Soldado","Vunesp","2023","","","local-only","fcfeeeb2310f5a8651a686b882465e8fb6f6732cc8e8e081f015490f13748076","307902","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2023-vunesp/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Soldado PM de 2a Classe 2023","Soldado","Vunesp","2023","","","local-only","b7393fc70ed63f06db670904dee2c8a96e5f4ce453468c3475ce2b9fa92b6482","964","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2023-vunesp/provas/pmsp-soldado-2023-vunesp-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2023-vunesp","Soldado","Vunesp","2023","","","local-only","7a0caff4f45204c524a9e4f7b8a5f7cfbde9644470a86f5d7d9f8a755d810008","708243","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2023-vunesp/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-soldado-2023-vunesp","Soldado","Vunesp","2023","Língua Portuguesa","","local-only","31ae93c2f0677604484b5a827c7a9dcabb66d972a939e98076015ca8f0026cd2","86786","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-soldado-2024-fgv/gabaritos/pmsp-soldado-2024-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2024-fgv","Soldado","FGV","2024","","","local-only","ed7030a1c31745a31d1bd6deb53097753246c355184cc1b78acd3d2c49f76115","203121","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2024-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Soldado PM de 2a Classe 2024","Soldado","FGV","2024","","","local-only","008da904c9864b3dcb7eaffbb9650d5ae676aca2e52d782dc18d1f2c11145b19","935","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2024-fgv/provas/pmsp-soldado-2024-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2024-fgv","Soldado","FGV","2024","","","local-only","eb52c2f1008da7010fb85d506bde93fa219bb0beb5d99c42f2eff8c152b174ea","517370","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2024-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-soldado-2024-fgv","Soldado","FGV","2024","Língua Portuguesa","","local-only","5f1d5e67131a7fbe3ef72c752fe85e2b2f19341cf03ba65ac7b6cf50e9ad8765","55306","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmsp-soldado-2025-fgv/gabaritos/pmsp-soldado-2025-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2025-fgv","Soldado","FGV","2025","","","local-only","bbfd6ee1769f86356c83d0f11688dc1830a49a00633f7f81ed9f0fad47ab1843","247722","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2025-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMSP","PMSP Soldado PM de 2a Classe 2025","Soldado","FGV","2025","","","local-only","2a3f2d048095abb100d2c2140ebd17ee7bbe26205a4180eaaf9cb799e189cb3a","953","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2025-fgv/provas/pmsp-soldado-2025-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMSP","pmsp-soldado-2025-fgv","Soldado","FGV","2025","","","local-only","05cc4743a181c0f49102759b736bd2e7427b2d922e234f7b384c6097d4dbc65d","816941","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmsp-soldado-2025-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMSP","pmsp-soldado-2025-fgv","Soldado","FGV","2025","Língua Portuguesa","","local-only","2207359330d7d023e99eb4e887389e4fe9346f945729462e4233941ca4013da9","57183","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/militar/pmto-quadro-de-pracas-da-policia-militar-2025-fgv/gabaritos/pmto-quadro-de-pracas-da-policia-militar-2025-fgv-gabarito-definitivo.pdf","pedagogical-content","gabarito/padrão de resposta","true","leitura parcial","Polícia Militar","PMTO","pmto-quadro-de-pracas-da-policia-militar-2025-fgv","","FGV","2025","","","local-only","c8e504f5460958ce649beff0c7f145696c02b0f81af5721f69fa4a4afae288c6","187841","alta","pedagogical-content; gabarito/padrão de resposta; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmto-quadro-de-pracas-da-policia-militar-2025-fgv/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","Polícia Militar","PMTO","PMTO Quadro de Pracas da Policia Militar 2025","","FGV","2025","","","local-only","2ddd7e6b04b572992eb11c8fef22897c81d3eec7aa7bf85b32754c727a011257","1135","alta","pedagogical-container; container pedagógico; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmto-quadro-de-pracas-da-policia-militar-2025-fgv/provas/pmto-quadro-de-pracas-da-policia-militar-2025-fgv-prova.pdf","pedagogical-content","prova PDF","true","leitura parcial","Polícia Militar","PMTO","pmto-quadro-de-pracas-da-policia-militar-2025-fgv","","FGV","2025","","","local-only","fe1c92c1c89fd84f795340b6d499c2a6e23b40a8a89dda6c5d80a131ee5b298d","516691","alta","pedagogical-content; prova PDF; sigla/instituição PM; sem disciplina confiável"
"storage/content/militar/pmto-quadro-de-pracas-da-policia-militar-2025-fgv/questoes/questoes-extraidas.json","pedagogical-content","banco de questões","true","leitura bem-sucedida","Polícia Militar","PMTO","pmto-quadro-de-pracas-da-policia-militar-2025-fgv","","FGV","2025","Língua Portuguesa","","local-only","0766b3d4841de559c9430501f88f746e15989096fd8148a8dc498440bc336016","69734","alta","pedagogical-content; banco de questões; sigla/instituição PM; diretório/estrutura"
"storage/content/oab/10-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","10º Exame de Ordem Unificado","","","2026","","","local-only","d867a0bbeb8b91bccdab7a1acc991f017cad5a6fb77a56af4fbc284b1bd8ff98","183","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/11-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","11º Exame de Ordem Unificado","","","2026","","","local-only","d0b92f8798ceecd024ca90399083b706b2f03745ff5b83e4d4fb53d35aa1f8ad","183","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
"storage/content/oab/12-exame/metadata.json","pedagogical-container","container pedagógico","false","leitura bem-sucedida","OAB","OAB/FGV","12º Exame de Ordem Unificado","","","2026","","","local-only","dde5d768fce96dcf79a26ff7133050ae88d55635127e17b2e52e28b0359a731a","2330","alta","pedagogical-container; container pedagógico; diretório/metadado OAB; sem disciplina confiável"
